Date,DeptID,ProductionCost,Revenue
2025-09-10,2,112619.41,171413.27
2025-09-10,3,93422.03,114294.78
2025-09-10,4,101036.57,148916.04
2025-09-10,5,103423.82,157986.75
2025-09-10,6,68019.75,0.0
2025-09-11,1,109719.7,152671.98
2025-09-11,2,120944.49,163846.9
2025-09-11,3,93686.1,135378.44
2025-09-11,4,100011.05,130643.29
2025-09-11,5,86916.18,117751.87
2025-09-11,6,69635.36,0.0
2025-09-12,1,114488.04,158107.04
2025-09-12,2,101171.24,140228.4
2025-09-12,3,91088.17,136162.11
2025-09-12,4,91309.31,129503.1
2025-09-12,5,98086.27,129641.42
2025-09-12,6,58144.14,0.0
2025-09-13,1,120880.43,151442.36
2025-09-13,2,120043.7,157368.88
2025-09-13,3,117855.91,149025.02
2025-09-13,4,103606.62,114419.44
2025-09-13,5,104758.85,142143.02
2025-09-13,6,65530.84,0.0
2025-09-14,1,45590.76,67141.07
2025-09-14,2,35732.58,50491.98
2025-09-14,3,29830.56,37774.26
2025-09-14,4,24397.67,35497.88
2025-09-14,5,28997.66,45682.81
2025-09-14,6,25000.3,0.0
2025-09-15,1,139074.54,177556.5
2025-09-15,2,133204.89,166796.05
2025-09-15,3,111829.83,171672.15
2025-09-15,4,72342.33,100666.68
2025-09-15,5,88858.69,122546.99
2025-09-15,6,59616.08,0.0
2025-09-16,1,112422.06,138590.1
2025-09-16,2,140057.12,172235.28
2025-09-16,3,79083.45,109194.96
2025-09-16,4,99175.76,135738.67
2025-09-16,5,90773.76,122734.71
2025-09-16,6,72229.75,0.0
2025-09-17,1,143552.69,195295.22
2025-09-17,2,110083.61,154010.21
2025-09-17,3,85051.24,109898.27
2025-09-17,4,72211.35,93900.52
2025-09-17,5,97381.99,137486.27
2025-09-17,6,67928.71,0.0
2025-09-18,1,115312.96,165090.11
2025-09-18,2,126953.82,196117.32
2025-09-18,3,106596.98,149153.92
2025-09-18,4,95119.12,131944.94
2025-09-18,5,93818.34,144800.2
2025-09-18,6,66106.95,0.0
2025-09-19,1,102231.64,144231.17
2025-09-19,2,114952.9,148965.11
2025-09-19,3,90992.05,134816.57
2025-09-19,4,79636.58,120591.03
2025-09-19,5,69709.14,98582.09
2025-09-19,6,51653.7,0.0
2025-09-20,1,118082.99,163779.08
2025-09-20,2,131672.07,200352.77
2025-09-20,3,84560.62,125071.43
2025-09-20,4,94590.52,134650.23
2025-09-20,5,101094.76,147873.83
2025-09-20,6,63202.8,0.0
2025-09-21,1,46170.31,64555.82
2025-09-21,2,37927.63,52881.28
2025-09-21,3,34896.96,52890.7
2025-09-21,4,33321.19,49116.89
2025-09-21,5,31505.59,41760.3
2025-09-21,6,23321.91,0.0
2025-09-22,1,117956.38,155586.19
2025-09-22,2,134340.22,185469.76
2025-09-22,3,89756.48,115126.39
2025-09-22,4,80822.37,119957.27
2025-09-22,5,108421.84,143201.85
2025-09-22,6,73352.33,0.0
2025-09-23,1,99671.21,143555.54
2025-09-23,2,120784.34,154514.69
2025-09-23,3,106802.03,173218.72
2025-09-23,4,76248.97,114724.72
2025-09-23,5,114665.33,156668.53
2025-09-23,6,68289.16,0.0
2025-09-24,1,130982.33,171027.16
2025-09-24,2,122690.72,172467.69
2025-09-24,3,111839.15,147954.26
2025-09-24,4,97007.69,132838.11
2025-09-24,5,83718.33,116531.59
2025-09-24,6,62152.37,0.0
2025-09-25,1,121465.27,167031.81
2025-09-25,2,123261.07,143315.81
2025-09-25,3,96332.86,117678.03
2025-09-25,4,90016.63,133280.1
2025-09-25,5,109187.74,138813.48
2025-09-25,6,63602.18,0.0
2025-09-26,1,92837.82,125306.19
2025-09-26,2,108757.78,149467.89
2025-09-26,3,98934.86,138175.88
2025-09-26,4,66785.35,84624.79
2025-09-26,5,92224.8,125106.1
2025-09-26,6,59238.53,0.0
2025-09-27,1,118695.38,146130.88
2025-09-27,2,121521.77,163710.47
2025-09-27,3,109145.44,153327.84
2025-09-27,4,94627.09,134576.41
2025-09-27,5,110044.93,162235.2
2025-09-27,6,69201.6,0.0
2025-09-28,1,49292.79,66531.31
2025-09-28,2,48919.04,67298.58
2025-09-28,3,34627.3,44091.62
2025-09-28,4,34479.5,47044.63
2025-09-28,5,28236.9,41550.13
2025-09-28,6,25413.65,0.0
2025-09-29,1,121742.77,141575.77
2025-09-29,2,120172.47,139356.18
2025-09-29,3,116095.27,152578.46
2025-09-29,4,89366.8,121112.36
2025-09-29,5,84641.0,122885.16
2025-09-29,6,63655.68,0.0
2025-09-30,1,135729.37,194082.4
2025-09-30,2,117720.33,164638.03
2025-09-30,3,116579.28,153345.09
2025-09-30,4,100516.47,128647.51
2025-09-30,5,114936.46,155089.99
2025-09-30,6,70930.45,0.0
2025-10-01,1,106237.57,152289.66
2025-10-01,2,98461.97,133826.22
2025-10-01,3,77690.69,111145.96
2025-10-01,4,81271.31,104401.68
2025-10-01,5,81782.04,112837.46
2025-10-01,6,61497.21,0.0
2025-10-02,1,129982.79,162914.59
2025-10-02,2,124568.27,171107.93
2025-10-02,3,107504.97,158642.54
2025-10-02,4,90797.45,124487.02
2025-10-02,5,84511.76,120059.01
2025-10-02,6,74096.73,0.0
2025-10-03,1,99113.08,135221.37
2025-10-03,2,80541.08,129042.76
2025-10-03,3,102238.35,131931.31
2025-10-03,4,61524.57,81667.89
2025-10-03,5,85420.9,125060.46
2025-10-03,6,57024.92,0.0
2025-10-04,1,114800.48,177991.04
2025-10-04,2,128332.73,186164.94
2025-10-04,3,104351.22,153027.45
2025-10-04,4,95171.19,130005.91
2025-10-04,5,96853.77,128716.82
2025-10-04,6,68408.88,0.0
2025-10-05,1,37495.8,57709.6
2025-10-05,2,42456.85,48856.39
2025-10-05,3,31637.76,42395.69
2025-10-05,4,30280.05,47326.18
2025-10-05,5,42198.13,49285.73
2025-10-05,6,21565.79,0.0
2025-10-06,1,116363.51,152592.63
2025-10-06,2,108087.54,152956.19
2025-10-06,3,112970.31,166963.02
2025-10-06,4,101518.8,139136.09
2025-10-06,5,111713.15,146580.86
2025-10-06,6,58868.57,0.0
2025-10-07,1,102417.43,145426.31
2025-10-07,2,124712.44,182362.8
2025-10-07,3,93220.03,122124.63
2025-10-07,4,74103.87,102793.26
2025-10-07,5,110833.02,152438.59
2025-10-07,6,70418.81,0.0
2025-10-08,1,113386.02,152314.09
2025-10-08,2,137779.58,171620.95
2025-10-08,3,108568.84,158153.91
2025-10-08,4,91793.68,132809.52
2025-10-08,5,108843.24,149384.96
2025-10-08,6,67021.51,0.0
2025-10-09,1,119837.99,153778.59
2025-10-09,2,141205.45,184856.2
2025-10-09,3,114664.3,136943.17
2025-10-09,4,92686.15,146812.89
2025-10-09,5,106227.32,142433.97
2025-10-09,6,68688.66,0.0
2025-10-10,1,97067.55,137843.02
2025-10-10,2,108840.37,152472.0
2025-10-10,3,72706.7,103229.39
2025-10-10,4,82443.8,122026.68
2025-10-10,5,68477.13,102465.07
2025-10-10,6,58400.99,0.0
2025-10-11,1,134638.73,208143.27
2025-10-11,2,140176.34,183566.08
2025-10-11,3,92429.41,115007.36
2025-10-11,4,94847.71,136794.48
2025-10-11,5,107074.89,152752.49
2025-10-11,6,71595.79,0.0
2025-10-12,1,40832.1,59305.4
2025-10-12,2,41647.95,57464.37
2025-10-12,3,39922.4,59018.2
2025-10-12,4,30731.47,47050.94
2025-10-12,5,34050.05,50555.74
2025-10-12,6,22135.63,0.0
2025-10-13,1,138208.32,180768.14
2025-10-13,2,134982.84,173268.67
2025-10-13,3,90433.0,124396.12
2025-10-13,4,93759.57,134162.05
2025-10-13,5,104157.31,149004.97
2025-10-13,6,67832.66,0.0
2025-10-14,1,147268.45,186588.13
2025-10-14,2,124870.02,166051.54
2025-10-14,3,102640.72,151649.54
2025-10-14,4,97935.01,142675.93
2025-10-14,5,90018.81,127865.41
2025-10-14,6,76400.71,0.0
2025-10-15,1,102300.73,158290.26
2025-10-15,2,115197.66,166044.04
2025-10-15,3,111696.96,153611.64
2025-10-15,4,72967.54,112239.43
2025-10-15,5,87374.52,126253.08
2025-10-15,6,77173.87,0.0
2025-10-16,1,146392.43,189170.89
2025-10-16,2,103034.72,138782.65
2025-10-16,3,94140.47,122834.05
2025-10-16,4,87948.38,127634.01
2025-10-16,5,112214.17,162754.28
2025-10-16,6,70393.2,0.0
2025-10-17,1,94859.42,119378.66
2025-10-17,2,112442.88,165601.95
2025-10-17,3,71064.55,99375.04
2025-10-17,4,94574.45,132355.65
2025-10-17,5,95982.64,118442.33
2025-10-17,6,53938.84,0.0
2025-10-18,1,121941.9,150946.9
2025-10-18,2,139653.48,188681.8
2025-10-18,3,87943.78,112864.27
2025-10-18,4,87085.6,123872.67
2025-10-18,5,111111.45,158941.97
2025-10-18,6,67439.29,0.0
2025-10-19,1,38450.21,56487.15
2025-10-19,2,45951.73,61249.78
2025-10-19,3,38423.3,51973.09
2025-10-19,4,32952.97,45119.85
2025-10-19,5,36775.59,55616.36
2025-10-19,6,22574.89,0.0
2025-10-20,1,131833.44,190718.56
2025-10-20,2,115829.51,162480.01
2025-10-20,3,115856.88,154933.27
2025-10-20,4,95993.93,127591.61
2025-10-20,5,88350.99,127293.89
2025-10-20,6,60482.38,0.0
2025-10-21,1,140293.23,192151.53
2025-10-21,2,137410.26,182956.06
2025-10-21,3,109575.76,165323.62
2025-10-21,4,94294.12,133775.61
2025-10-21,5,118227.39,153243.38
2025-10-21,6,70803.76,0.0
2025-10-22,1,114778.71,141745.87
2025-10-22,2,124046.73,176961.25
2025-10-22,3,117849.48,137743.6
2025-10-22,4,90989.22,134049.63
2025-10-22,5,88238.9,107310.79
2025-10-22,6,62556.24,0.0
2025-10-23,1,114285.74,154172.91
2025-10-23,2,110594.85,157644.12
2025-10-23,3,108892.89,147867.94
2025-10-23,4,95369.48,139075.63
2025-10-23,5,115410.09,150963.42
2025-10-23,6,59371.61,0.0
2025-10-24,1,107953.05,151870.44
2025-10-24,2,95748.12,129465.37
2025-10-24,3,101605.38,135115.41
2025-10-24,4,81545.2,115717.95
2025-10-24,5,88186.39,121122.29
2025-10-24,6,62015.04,0.0
2025-10-25,1,129975.72,176503.36
2025-10-25,2,104441.3,143801.05
2025-10-25,3,115061.66,167255.04
2025-10-25,4,84946.81,136552.59
2025-10-25,5,92779.78,122880.08
2025-10-25,6,69298.82,0.0
2025-10-26,1,39992.7,56077.81
2025-10-26,2,46031.43,58264.92
2025-10-26,3,44977.12,62492.42
2025-10-26,4,30488.5,46318.39
2025-10-26,5,36826.49,55313.89
2025-10-26,6,24896.35,0.0
2025-10-27,1,116493.21,154075.33
2025-10-27,2,130686.38,184469.64
2025-10-27,3,106613.4,159349.47
2025-10-27,4,98870.99,122408.06
2025-10-27,5,99810.47,139664.02
2025-10-27,6,61969.63,0.0
2025-10-28,1,100128.69,141809.42
2025-10-28,2,128626.08,184061.27
2025-10-28,3,108909.18,166347.84
2025-10-28,4,96510.21,149490.33
2025-10-28,5,108413.79,166147.13
2025-10-28,6,68933.24,0.0
2025-10-29,1,157453.76,175540.9
2025-10-29,2,132554.35,168379.5
2025-10-29,3,109985.21,149667.16
2025-10-29,4,106006.05,146650.57
2025-10-29,5,112785.61,152984.6
2025-10-29,6,70350.13,0.0
2025-10-30,1,117776.63,175884.46
2025-10-30,2,131140.07,168989.25
2025-10-30,3,95229.85,123429.23
2025-10-30,4,96610.55,136010.91
2025-10-30,5,105664.08,150984.63
2025-10-30,6,65423.63,0.0
2025-10-31,1,107150.7,143392.78
2025-10-31,2,93775.86,120331.36
2025-10-31,3,75943.02,101229.71
2025-10-31,4,83428.08,114856.01
2025-10-31,5,87928.95,127021.96
2025-10-31,6,57964.56,0.0
2025-11-01,1,139182.62,179961.64
2025-11-01,2,110677.0,166668.1
2025-11-01,3,87473.74,117048.35
2025-11-01,4,95560.05,128957.37
2025-11-01,5,98279.66,130325.85
2025-11-01,6,76198.03,0.0
2025-11-02,1,44589.16,59858.9
2025-11-02,2,42067.5,54484.07
2025-11-02,3,41195.82,50293.48
2025-11-02,4,32609.86,53612.49
2025-11-02,5,34802.91,55614.16
2025-11-02,6,23534.03,0.0
2025-11-03,1,123192.16,176419.51
2025-11-03,2,112439.12,164207.82
2025-11-03,3,120492.84,162274.72
2025-11-03,4,72442.64,101708.36
2025-11-03,5,83053.3,116520.77
2025-11-03,6,74598.01,0.0
2025-11-04,1,129282.3,181873.72
2025-11-04,2,121925.16,157310.02
2025-11-04,3,93723.37,138664.62
2025-11-04,4,73618.52,103383.67
2025-11-04,5,82892.09,122273.42
2025-11-04,6,67973.24,0.0
2025-11-05,1,130031.82,172664.53
2025-11-05,2,126437.11,170555.03
2025-11-05,3,94778.84,118416.85
2025-11-05,4,97342.2,128648.43
2025-11-05,5,90779.18,118302.2
2025-11-05,6,65244.09,0.0
2025-11-06,1,120084.94,185550.76
2025-11-06,2,133010.85,182624.65
2025-11-06,3,92419.85,127141.77
2025-11-06,4,93167.27,126549.07
2025-11-06,5,94049.37,134065.9
2025-11-06,6,69375.44,0.0
2025-11-07,1,125766.4,164505.57
2025-11-07,2,82681.62,106399.91
2025-11-07,3,95238.37,121530.76
2025-11-07,4,83280.71,116884.36
2025-11-07,5,94086.73,135279.64
2025-11-07,6,53564.56,0.0
2025-11-08,1,138613.23,181940.51
2025-11-08,2,120543.03,156982.67
2025-11-08,3,80305.2,120430.15
2025-11-08,4,94690.14,139858.95
2025-11-08,5,101928.45,142486.88
2025-11-08,6,66484.08,0.0
2025-11-09,1,42313.37,50603.79
2025-11-09,2,35181.63,47624.99
2025-11-09,3,39711.34,56042.91
2025-11-09,4,32043.48,45815.72
2025-11-09,5,38016.28,52087.1
2025-11-09,6,24033.05,0.0
2025-11-10,1,129099.51,171701.67
2025-11-10,2,97666.33,115210.44
2025-11-10,3,113128.9,142097.6
2025-11-10,4,97665.35,128837.45
2025-11-10,5,80864.49,109596.99
2025-11-10,6,79465.03,0.0
2025-11-11,1,131949.25,174091.28
2025-11-11,2,123477.87,145982.32
2025-11-11,3,119414.63,147811.9
2025-11-11,4,93740.63,137360.88
2025-11-11,5,88046.25,119407.98
2025-11-11,6,61408.38,0.0
2025-11-12,1,117024.39,169552.91
2025-11-12,2,124790.67,182264.31
2025-11-12,3,112991.37,157882.05
2025-11-12,4,94039.11,146169.33
2025-11-12,5,92464.91,126338.69
2025-11-12,6,64324.32,0.0
2025-11-13,1,130644.59,185915.5
2025-11-13,2,136987.79,188309.02
2025-11-13,3,99279.07,113494.96
2025-11-13,4,91715.22,140033.4
2025-11-13,5,104398.06,156148.61
2025-11-13,6,61755.22,0.0
2025-11-14,1,113532.82,167729.28
2025-11-14,2,87975.07,124832.22
2025-11-14,3,75974.12,102289.59
2025-11-14,4,52760.23,75406.33
2025-11-14,5,87720.45,130415.29
2025-11-14,6,55841.22,0.0
2025-11-15,1,113132.2,155079.25
2025-11-15,2,136768.82,158936.07
2025-11-15,3,90508.54,111889.71
2025-11-15,4,82724.09,129264.76
2025-11-15,5,120573.19,156875.78
2025-11-15,6,67113.61,0.0
2025-11-16,1,43748.92,61755.3
2025-11-16,2,38435.77,58124.55
2025-11-16,3,40943.56,56284.23
2025-11-16,4,31131.04,47271.25
2025-11-16,5,37142.79,52601.11
2025-11-16,6,22030.92,0.0
2025-11-17,1,113273.96,153130.15
2025-11-17,2,117953.61,167863.71
2025-11-17,3,97439.16,127031.57
2025-11-17,4,94167.1,124212.26
2025-11-17,5,109005.45,137731.08
2025-11-17,6,65634.07,0.0
2025-11-18,1,133291.6,199255.76
2025-11-18,2,123665.55,157453.62
2025-11-18,3,114050.31,147383.67
2025-11-18,4,94838.23,133299.24
2025-11-18,5,88115.1,124364.82
2025-11-18,6,75872.59,0.0
2025-11-19,1,143636.94,190182.25
2025-11-19,2,121571.68,150361.82
2025-11-19,3,107151.24,151041.97
2025-11-19,4,88079.88,125420.25
2025-11-19,5,84252.66,141914.38
2025-11-19,6,68401.94,0.0
2025-11-20,1,110249.02,159800.37
2025-11-20,2,97879.06,119435.81
2025-11-20,3,93893.56,120439.19
2025-11-20,4,106742.03,141629.58
2025-11-20,5,96136.5,135684.17
2025-11-20,6,70609.94,0.0
2025-11-21,1,108781.5,168240.42
2025-11-21,2,96962.35,112048.71
2025-11-21,3,95879.82,121038.66
2025-11-21,4,78537.9,118518.29
2025-11-21,5,100580.67,125111.44
2025-11-21,6,61133.24,0.0
2025-11-22,1,110815.26,153356.69
2025-11-22,2,108328.61,167546.94
2025-11-22,3,87260.8,117305.63
2025-11-22,4,88737.93,133676.21
2025-11-22,5,74933.63,104159.47
2025-11-22,6,62542.43,0.0
2025-11-23,1,41986.58,50732.37
2025-11-23,2,39467.88,57229.56
2025-11-23,3,42928.96,58083.2
2025-11-23,4,24030.12,38338.33
2025-11-23,5,38919.27,52220.06
2025-11-23,6,21100.3,0.0
2025-11-24,1,136832.96,191722.37
2025-11-24,2,131049.54,163137.19
2025-11-24,3,109412.71,134482.76
2025-11-24,4,100484.43,141361.42
2025-11-24,5,90565.36,111736.85
2025-11-24,6,75973.75,0.0
2025-11-25,1,126959.44,173983.56
2025-11-25,2,102298.94,132773.15
2025-11-25,3,116792.65,161085.46
2025-11-25,4,93422.98,131108.24
2025-11-25,5,115001.21,151883.0
2025-11-25,6,63356.28,0.0
2025-11-26,1,127291.23,164481.44
2025-11-26,2,106035.67,154917.93
2025-11-26,3,113119.54,159317.03
2025-11-26,4,64624.59,93471.68
2025-11-26,5,106519.12,145872.45
2025-11-26,6,74061.17,0.0
2025-11-27,1,120086.13,167801.99
2025-11-27,2,129610.04,171902.42
2025-11-27,3,106215.0,137070.72
2025-11-27,4,84429.54,121618.34
2025-11-27,5,103360.26,157275.21
2025-11-27,6,73023.13,0.0
2025-11-28,1,95124.91,123401.98
2025-11-28,2,102583.69,140256.39
2025-11-28,3,101368.19,137366.9
2025-11-28,4,93495.31,124788.83
2025-11-28,5,87883.63,116619.95
2025-11-28,6,58444.13,0.0
2025-11-29,1,108756.68,165342.93
2025-11-29,2,127926.65,175911.05
2025-11-29,3,88591.27,121278.88
2025-11-29,4,95201.9,140226.56
2025-11-29,5,105902.12,146650.14
2025-11-29,6,74009.37,0.0
2025-11-30,1,42034.11,67043.21
2025-11-30,2,44802.8,57670.78
2025-11-30,3,40085.98,61183.29
2025-11-30,4,32157.58,49616.55
2025-11-30,5,39946.4,52287.21
2025-11-30,6,23777.88,0.0
2025-12-01,1,111249.09,145051.39
2025-12-01,2,84185.9,131097.97
2025-12-01,3,76455.39,108365.44
2025-12-01,4,88647.02,115755.73
2025-12-01,5,83735.3,124929.66
2025-12-01,6,59401.36,0.0
2025-12-02,1,116191.91,158263.73
2025-12-02,2,102480.15,137052.23
2025-12-02,3,73202.31,114034.07
2025-12-02,4,63756.78,85672.43
2025-12-02,5,96301.56,111189.21
2025-12-02,6,64371.54,0.0
2025-12-03,1,99954.6,125056.59
2025-12-03,2,114983.47,146951.91
2025-12-03,3,100106.05,133599.39
2025-12-03,4,80668.02,123755.73
2025-12-03,5,90053.44,128654.15
2025-12-03,6,62544.75,0.0
2025-12-04,1,104438.69,130738.68
2025-12-04,2,101274.32,143186.71
2025-12-04,3,107213.05,134222.65
2025-12-04,4,91385.73,113843.99
2025-12-04,5,88804.5,115570.37
2025-12-04,6,58563.09,0.0
2025-12-05,1,97852.52,130742.41
2025-12-05,2,89369.61,103658.21
2025-12-05,3,69840.69,98479.57
2025-12-05,4,74555.21,106870.69
2025-12-05,5,72619.33,103661.29
2025-12-05,6,52715.91,0.0
2025-12-06,1,120186.98,159461.61
2025-12-06,2,100476.38,148094.3
2025-12-06,3,99230.64,123615.65
2025-12-06,4,84866.5,117941.07
2025-12-06,5,77658.97,100750.32
2025-12-06,6,58422.42,0.0
2025-12-07,1,41816.74,55841.58
2025-12-07,2,33243.81,49657.45
2025-12-07,3,28379.88,36356.43
2025-12-07,4,27608.85,37873.85
2025-12-07,5,31701.13,49063.74
2025-12-07,6,20970.62,0.0
2025-12-08,1,101753.33,135213.5
2025-12-08,2,98626.83,124800.12
2025-12-08,3,78610.09,96868.19
2025-12-08,4,86011.73,108246.02
2025-12-08,5,95128.07,117495.95
2025-12-08,6,60473.5,0.0
2025-12-09,1,126334.07,155088.38
2025-12-09,2,109527.24,153088.8
2025-12-09,3,74128.23,115284.84
2025-12-09,4,61737.17,81744.35
2025-12-09,5,93254.09,138946.91
2025-12-09,6,61551.33,0.0
2025-12-10,1,110073.67,166450.5
2025-12-10,2,99064.75,142132.19
2025-12-10,3,66747.01,93375.24
2025-12-10,4,89399.87,120549.95
2025-12-10,5,87755.0,129817.67
2025-12-10,6,63055.54,0.0
2025-12-11,1,117271.76,158902.57
2025-12-11,2,113751.49,150523.87
2025-12-11,3,96001.68,138729.86
2025-12-11,4,76843.45,117441.32
2025-12-11,5,72058.39,91768.41
2025-12-11,6,58501.47,0.0
2025-12-12,1,103080.1,130064.24
2025-12-12,2,90591.49,122500.82
2025-12-12,3,82076.86,110410.04
2025-12-12,4,74432.17,100440.6
2025-12-12,5,77728.44,111271.42
2025-12-12,6,45881.61,0.0
2025-12-13,1,117522.3,156565.72
2025-12-13,2,88317.98,123602.02
2025-12-13,3,95769.68,130858.72
2025-12-13,4,85136.95,119543.91
2025-12-13,5,74791.08,106383.43
2025-12-13,6,54532.98,0.0
2025-12-14,1,44690.51,55800.9
2025-12-14,2,39259.09,52627.42
2025-12-14,3,34158.65,43936.16
2025-12-14,4,22291.56,33236.23
2025-12-14,5,29558.14,46914.38
2025-12-14,6,19399.05,0.0
2025-12-15,1,107200.41,158697.72
2025-12-15,2,88001.74,114397.56
2025-12-15,3,87741.77,129477.83
2025-12-15,4,82889.73,112851.12
2025-12-15,5,86241.41,118761.55
2025-12-15,6,60479.65,0.0
2025-12-16,1,100277.9,130443.03
2025-12-16,2,91604.34,121720.12
2025-12-16,3,99928.59,126763.6
2025-12-16,4,80352.97,123135.86
2025-12-16,5,92479.95,140593.58
2025-12-16,6,61950.92,0.0
2025-12-17,1,106239.01,173178.86
2025-12-17,2,123231.3,164077.45
2025-12-17,3,105617.55,136058.89
2025-12-17,4,60835.07,89729.95
2025-12-17,5,95132.86,138447.32
2025-12-17,6,56295.39,0.0
2025-12-18,1,101302.49,140211.91
2025-12-18,2,113336.08,155853.7
2025-12-18,3,95707.5,125301.63
2025-12-18,4,93406.16,128495.69
2025-12-18,5,68094.9,101527.97
2025-12-18,6,54168.23,0.0
2025-12-19,1,98204.85,124338.53
2025-12-19,2,94976.36,121209.64
2025-12-19,3,75730.98,107799.85
2025-12-19,4,72345.35,96551.44
2025-12-19,5,78097.99,111051.13
2025-12-19,6,53047.29,0.0
2025-12-20,1,117514.77,158007.4
2025-12-20,2,101623.84,134142.8
2025-12-20,3,106953.08,142275.86
2025-12-20,4,85137.65,107381.19
2025-12-20,5,97337.48,137399.64
2025-12-20,6,65429.51,0.0
2025-12-21,1,41353.95,50181.54
2025-12-21,2,36500.76,46955.83
2025-12-21,3,34323.54,43318.09
2025-12-21,4,30958.65,40431.07
2025-12-21,5,27340.42,38842.48
2025-12-21,6,20616.36,0.0
2025-12-22,1,117408.0,165550.34
2025-12-22,2,97263.86,139436.64
2025-12-22,3,96299.1,134491.23
2025-12-22,4,87774.81,112651.69
2025-12-22,5,62441.64,101524.78
2025-12-22,6,65484.1,0.0
2025-12-23,1,103180.91,144444.18
2025-12-23,2,129000.86,145875.58
2025-12-23,3,79006.46,113235.9
2025-12-23,4,78182.91,114081.11
2025-12-23,5,92983.22,131320.35
2025-12-23,6,63550.19,0.0
2025-12-24,1,92724.31,127643.11
2025-12-24,2,104775.78,143774.62
2025-12-24,3,79032.57,98393.73
2025-12-24,4,79738.45,107871.6
2025-12-24,5,78527.55,93322.8
2025-12-24,6,63617.09,0.0
2025-12-25,1,99279.73,131314.21
2025-12-25,2,93250.22,146836.44
2025-12-25,3,81363.0,101557.39
2025-12-25,4,89708.77,116878.98
2025-12-25,5,74369.86,108079.81
2025-12-25,6,65769.01,0.0
2025-12-26,1,82502.9,119717.69
2025-12-26,2,84997.22,114783.11
2025-12-26,3,62795.98,88869.98
2025-12-26,4,69023.1,93211.48
2025-12-26,5,78310.3,112537.88
2025-12-26,6,49130.28,0.0
2025-12-27,1,96916.72,132612.58
2025-12-27,2,113099.44,168801.64
2025-12-27,3,81421.13,101826.75
2025-12-27,4,79664.73,129279.12
2025-12-27,5,91221.69,123123.1
2025-12-27,6,60676.18,0.0
2025-12-28,1,43073.33,54539.86
2025-12-28,2,38257.75,49291.92
2025-12-28,3,36312.02,48494.57
2025-12-28,4,30499.02,42518.99
2025-12-28,5,31282.29,50412.31
2025-12-28,6,19821.33,0.0
2025-12-29,1,118586.11,165589.3
2025-12-29,2,102378.34,152042.58
2025-12-29,3,87876.08,132354.26
2025-12-29,4,85435.89,115643.83
2025-12-29,5,89716.12,135507.79
2025-12-29,6,64669.38,0.0
2025-12-30,1,111689.33,148989.64
2025-12-30,2,109427.3,147226.64
2025-12-30,3,101942.51,133323.55
2025-12-30,4,66850.23,87368.47
2025-12-30,5,88444.85,129067.26
2025-12-30,6,58570.89,0.0
2025-12-31,1,109650.24,144383.31
2025-12-31,2,106403.09,154930.51
2025-12-31,3,83477.99,114579.96
2025-12-31,4,67440.22,84437.6
2025-12-31,5,75764.17,114613.79
2025-12-31,6,64688.69,0.0
