ProdID,Date,DeptID,MachineID,EmployeeID,QuantityProduced,TargetQuantity
PR003079,2024-04-10,4,MC029,EMP0127,219,200
PR003080,2024-04-10,4,MC026,EMP0050,216,200
PR003081,2024-04-10,5,MC033,EMP0164,121,142
PR003082,2024-04-10,5,MC035,EMP0165,143,142
PR003083,2024-04-10,5,MC034,EMP0003,133,142
PR003084,2024-04-10,5,MC031,EMP0058,134,142
PR003085,2024-04-10,5,MC032,EMP0056,139,142
PR003086,2024-04-10,6,MC037,EMP0046,376,325
PR003087,2024-04-10,6,MC038,EMP0171,347,325
PR003088,2024-04-10,6,MC039,EMP0065,290,325
PR003089,2024-04-11,1,MC004,EMP0107,169,181
PR003090,2024-04-11,1,MC003,EMP0177,175,181
PR003091,2024-04-11,1,MC005,EMP0075,166,181
PR003092,2024-04-11,1,MC006,EMP0118,192,181
PR003093,2024-04-11,1,MC001,EMP0151,208,181
PR003094,2024-04-11,1,MC002,EMP0177,172,181
PR003095,2024-04-11,1,MC007,EMP0166,171,181
PR003096,2024-04-11,2,MC013,EMP0140,102,120
PR003097,2024-04-11,2,MC010,EMP0041,123,120
PR003098,2024-04-11,2,MC016,EMP0148,106,120
PR003099,2024-04-11,2,MC017,EMP0157,123,120
PR003100,2024-04-11,2,MC011,EMP0089,113,120
PR003101,2024-04-11,2,MC015,EMP0133,125,120
PR003102,2024-04-11,2,MC018,EMP0139,111,120
PR003103,2024-04-11,2,MC014,EMP0140,118,120
PR003104,2024-04-11,3,MC019,EMP0179,149,158
PR003105,2024-04-11,3,MC022,EMP0124,136,158
PR003106,2024-04-11,3,MC023,EMP0172,147,158
PR003107,2024-04-11,3,MC021,EMP0078,149,158
PR003108,2024-04-11,4,MC027,EMP0014,207,200
PR003109,2024-04-11,4,MC025,EMP0175,208,200
PR003110,2024-04-11,4,MC029,EMP0071,205,200
PR003111,2024-04-11,4,MC028,EMP0071,215,200
PR003112,2024-04-11,5,MC030,EMP0068,130,142
PR003113,2024-04-11,5,MC031,EMP0056,137,142
PR003114,2024-04-11,5,MC034,EMP0003,147,142
PR003115,2024-04-11,5,MC035,EMP0058,142,142
PR003116,2024-04-11,5,MC032,EMP0165,139,142
PR003117,2024-04-11,6,MC038,EMP0142,371,325
PR003118,2024-04-11,6,MC037,EMP0065,350,325
PR003119,2024-04-11,6,MC036,EMP0152,325,325
PR003120,2024-04-12,1,MC002,EMP0166,140,181
PR003121,2024-04-12,1,MC003,EMP0008,131,181
PR003122,2024-04-12,1,MC004,EMP0057,135,181
PR003123,2024-04-12,1,MC005,EMP0038,139,181
PR003124,2024-04-12,1,MC007,EMP0091,154,181
PR003125,2024-04-12,1,MC006,EMP0025,137,181
PR003126,2024-04-12,2,MC017,EMP0041,102,120
PR003127,2024-04-12,2,MC012,EMP0117,102,120
PR003128,2024-04-12,2,MC015,EMP0009,107,120
PR003129,2024-04-12,2,MC010,EMP0020,115,120
PR003130,2024-04-12,2,MC013,EMP0105,104,120
PR003131,2024-04-12,2,MC011,EMP0070,96,120
PR003132,2024-04-12,2,MC016,EMP0098,94,120
PR003133,2024-04-12,2,MC009,EMP0063,104,120
PR003134,2024-04-12,3,MC019,EMP0010,116,158
PR003135,2024-04-12,3,MC022,EMP0033,120,158
PR003136,2024-04-12,3,MC024,EMP0179,128,158
PR003137,2024-04-12,3,MC020,EMP0134,133,158
PR003138,2024-04-12,3,MC021,EMP0124,135,158
PR003139,2024-04-12,4,MC025,EMP0131,169,200
PR003140,2024-04-12,4,MC026,EMP0002,155,200
PR003141,2024-04-12,4,MC027,EMP0002,185,200
PR003142,2024-04-12,4,MC029,EMP0049,155,200
PR003143,2024-04-12,5,MC030,EMP0003,110,142
PR003144,2024-04-12,5,MC034,EMP0164,89,142
PR003145,2024-04-12,5,MC033,EMP0165,99,142
PR003146,2024-04-12,5,MC032,EMP0058,112,142
PR003147,2024-04-12,5,MC035,EMP0028,124,142
PR003148,2024-04-12,6,MC036,EMP0085,264,325
PR003149,2024-04-12,6,MC038,EMP0144,295,325
PR003150,2024-04-12,6,MC037,EMP0142,253,325
PR003151,2024-04-13,1,MC002,EMP0168,187,181
PR003152,2024-04-13,1,MC006,EMP0104,164,181
PR003153,2024-04-13,1,MC004,EMP0130,160,181
PR003154,2024-04-13,1,MC005,EMP0151,191,181
PR003155,2024-04-13,1,MC003,EMP0066,178,181
PR003156,2024-04-13,1,MC008,EMP0126,193,181
PR003157,2024-04-13,2,MC011,EMP0147,113,120
PR003158,2024-04-13,2,MC014,EMP0123,105,120
PR003159,2024-04-13,2,MC009,EMP0116,98,120
PR003160,2024-04-13,2,MC017,EMP0009,124,120
PR003161,2024-04-13,2,MC012,EMP0042,122,120
PR003162,2024-04-13,2,MC013,EMP0115,115,120
PR003163,2024-04-13,2,MC015,EMP0103,117,120
PR003164,2024-04-13,2,MC010,EMP0020,113,120
PR003165,2024-04-13,2,MC018,EMP0173,128,120
PR003166,2024-04-13,3,MC020,EMP0006,148,158
PR003167,2024-04-13,3,MC021,EMP0078,147,158
PR003168,2024-04-13,3,MC022,EMP0122,167,158
PR003169,2024-04-13,3,MC023,EMP0124,146,158
PR003170,2024-04-13,4,MC028,EMP0175,179,200
PR003171,2024-04-13,4,MC026,EMP0108,215,200
PR003172,2024-04-13,4,MC027,EMP0175,194,200
PR003173,2024-04-13,4,MC025,EMP0127,223,200
PR003174,2024-04-13,5,MC030,EMP0068,150,142
PR003175,2024-04-13,5,MC034,EMP0086,153,142
PR003176,2024-04-13,5,MC035,EMP0086,135,142
PR003177,2024-04-13,5,MC032,EMP0165,143,142
PR003178,2024-04-13,5,MC033,EMP0056,138,142
PR003179,2024-04-13,6,MC037,EMP0100,306,325
PR003180,2024-04-13,6,MC039,EMP0142,353,325
PR003181,2024-04-13,6,MC038,EMP0142,347,325
PR003182,2024-04-14,1,MC008,EMP0126,59,181
PR003183,2024-04-14,1,MC004,EMP0057,65,181
PR003184,2024-04-14,1,MC006,EMP0075,64,181
PR003185,2024-04-14,1,MC007,EMP0075,65,181
PR003186,2024-04-14,1,MC003,EMP0057,62,181
PR003187,2024-04-14,1,MC005,EMP0025,54,181
PR003188,2024-04-14,2,MC010,EMP0128,44,120
PR003189,2024-04-14,2,MC017,EMP0036,41,120
PR003190,2024-04-14,2,MC011,EMP0106,44,120
PR003191,2024-04-14,2,MC009,EMP0157,37,120
PR003192,2024-04-14,2,MC014,EMP0024,34,120
PR003193,2024-04-14,2,MC016,EMP0128,40,120
PR003194,2024-04-14,2,MC013,EMP0103,38,120
PR003195,2024-04-14,2,MC015,EMP0123,43,120
PR003196,2024-04-14,3,MC023,EMP0172,49,158
PR003197,2024-04-14,3,MC022,EMP0033,59,158
PR003198,2024-04-14,3,MC021,EMP0122,52,158
PR003199,2024-04-14,3,MC024,EMP0084,56,158
PR003200,2024-04-14,4,MC026,EMP0093,74,200
PR003201,2024-04-14,4,MC025,EMP0059,82,200
PR003202,2024-04-14,4,MC027,EMP0175,80,200
PR003203,2024-04-14,5,MC035,EMP0060,42,142
PR003204,2024-04-14,5,MC030,EMP0028,48,142
PR003205,2024-04-14,5,MC032,EMP0096,46,142
PR003206,2024-04-14,5,MC034,EMP0145,40,142
PR003207,2024-04-14,5,MC031,EMP0056,48,142
PR003208,2024-04-14,6,MC037,EMP0171,108,325
PR003209,2024-04-14,6,MC036,EMP0152,114,325
PR003210,2024-04-14,6,MC039,EMP0065,113,325
PR003211,2024-04-15,1,MC001,EMP0032,175,181
PR003212,2024-04-15,1,MC002,EMP0094,199,181
PR003213,2024-04-15,1,MC007,EMP0025,190,181
PR003214,2024-04-15,1,MC003,EMP0119,168,181
PR003215,2024-04-15,1,MC008,EMP0094,198,181
PR003216,2024-04-15,1,MC005,EMP0032,168,181
PR003217,2024-04-15,2,MC017,EMP0063,109,120
PR003218,2024-04-15,2,MC010,EMP0041,108,120
PR003219,2024-04-15,2,MC011,EMP0036,114,120
PR003220,2024-04-15,2,MC012,EMP0116,103,120
PR003221,2024-04-15,2,MC009,EMP0063,121,120
PR003222,2024-04-15,2,MC018,EMP0146,121,120
PR003223,2024-04-15,2,MC013,EMP0113,119,120
PR003224,2024-04-15,2,MC014,EMP0020,111,120
PR003225,2024-04-15,2,MC016,EMP0169,119,120
PR003226,2024-04-15,3,MC024,EMP0029,142,158
PR003227,2024-04-15,3,MC020,EMP0064,150,158
PR003228,2024-04-15,3,MC022,EMP0029,141,158
PR003229,2024-04-15,3,MC021,EMP0124,152,158
PR003230,2024-04-15,3,MC023,EMP0159,147,158
PR003231,2024-04-15,4,MC028,EMP0121,212,200
PR003232,2024-04-15,4,MC029,EMP0050,227,200
PR003233,2024-04-15,4,MC027,EMP0156,199,200
PR003234,2024-04-15,4,MC025,EMP0109,206,200
PR003235,2024-04-15,5,MC033,EMP0003,134,142
PR003236,2024-04-15,5,MC034,EMP0060,143,142
PR003237,2024-04-15,5,MC032,EMP0096,134,142
PR003238,2024-04-15,5,MC035,EMP0150,144,142
PR003239,2024-04-15,6,MC039,EMP0152,334,325
PR003240,2024-04-15,6,MC037,EMP0155,338,325
PR003241,2024-04-15,6,MC038,EMP0053,344,325
PR003242,2024-04-16,1,MC003,EMP0072,204,181
PR003243,2024-04-16,1,MC008,EMP0008,187,181
PR003244,2024-04-16,1,MC007,EMP0168,181,181
PR003245,2024-04-16,1,MC001,EMP0118,177,181
PR003246,2024-04-16,1,MC004,EMP0091,176,181
PR003247,2024-04-16,1,MC005,EMP0044,192,181
PR003248,2024-04-16,1,MC006,EMP0137,172,181
PR003249,2024-04-16,2,MC018,EMP0133,113,120
PR003250,2024-04-16,2,MC016,EMP0098,120,120
PR003251,2024-04-16,2,MC012,EMP0113,104,120
PR003252,2024-04-16,2,MC011,EMP0128,112,120
PR003253,2024-04-16,2,MC017,EMP0001,114,120
PR003254,2024-04-16,2,MC010,EMP0048,117,120
PR003255,2024-04-16,2,MC015,EMP0040,111,120
PR003256,2024-04-16,2,MC014,EMP0089,102,120
PR003257,2024-04-16,2,MC013,EMP0015,110,120
PR003258,2024-04-16,3,MC020,EMP0180,141,158
PR003259,2024-04-16,3,MC019,EMP0029,135,158
PR003260,2024-04-16,3,MC021,EMP0122,150,158
PR003261,2024-04-16,3,MC022,EMP0078,153,158
PR003262,2024-04-16,4,MC029,EMP0019,246,200
PR003263,2024-04-16,4,MC027,EMP0002,197,200
PR003264,2024-04-16,4,MC028,EMP0050,218,200
PR003265,2024-04-16,4,MC025,EMP0019,204,200
PR003266,2024-04-16,5,MC031,EMP0165,123,142
PR003267,2024-04-16,5,MC034,EMP0028,128,142
PR003268,2024-04-16,5,MC035,EMP0165,130,142
PR003269,2024-04-16,5,MC032,EMP0164,154,142
PR003270,2024-04-16,5,MC033,EMP0101,140,142
PR003271,2024-04-16,6,MC038,EMP0120,324,325
PR003272,2024-04-16,6,MC036,EMP0144,281,325
PR003273,2024-04-16,6,MC039,EMP0065,341,325
PR003274,2024-04-17,1,MC008,EMP0112,147,181
PR003275,2024-04-17,1,MC001,EMP0037,174,181
PR003276,2024-04-17,1,MC007,EMP0037,155,181
PR003277,2024-04-17,1,MC005,EMP0091,143,181
PR003278,2024-04-17,1,MC006,EMP0158,179,181
PR003279,2024-04-17,1,MC004,EMP0162,192,181
PR003280,2024-04-17,2,MC018,EMP0178,120,120
PR003281,2024-04-17,2,MC013,EMP0024,125,120
PR003282,2024-04-17,2,MC017,EMP0129,106,120
PR003283,2024-04-17,2,MC011,EMP0114,107,120
PR003284,2024-04-17,2,MC014,EMP0169,121,120
PR003285,2024-04-17,2,MC012,EMP0048,113,120
PR003286,2024-04-17,2,MC015,EMP0074,118,120
PR003287,2024-04-17,2,MC016,EMP0146,122,120
PR003288,2024-04-17,3,MC019,EMP0069,171,158
PR003289,2024-04-17,3,MC024,EMP0029,180,158
PR003290,2024-04-17,3,MC022,EMP0180,154,158
PR003291,2024-04-17,3,MC020,EMP0143,157,158
PR003292,2024-04-17,3,MC021,EMP0064,142,158
PR003293,2024-04-17,4,MC026,EMP0049,204,200
PR003294,2024-04-17,4,MC025,EMP0156,221,200
PR003295,2024-04-17,4,MC027,EMP0002,216,200
PR003296,2024-04-17,4,MC028,EMP0062,200,200
PR003297,2024-04-17,5,MC030,EMP0003,125,142
PR003298,2024-04-17,5,MC031,EMP0060,137,142
PR003299,2024-04-17,5,MC034,EMP0101,126,142
PR003300,2024-04-17,5,MC032,EMP0164,126,142
PR003301,2024-04-17,6,MC038,EMP0053,336,325
PR003302,2024-04-17,6,MC036,EMP0053,322,325
PR003303,2024-04-17,6,MC039,EMP0046,344,325
PR003304,2024-04-18,1,MC004,EMP0119,197,181
PR003305,2024-04-18,1,MC006,EMP0032,186,181
PR003306,2024-04-18,1,MC005,EMP0061,174,181
PR003307,2024-04-18,1,MC003,EMP0176,164,181
PR003308,2024-04-18,1,MC001,EMP0160,181,181
PR003309,2024-04-18,1,MC002,EMP0110,168,181
PR003310,2024-04-18,1,MC008,EMP0038,176,181
PR003311,2024-04-18,2,MC016,EMP0067,114,120
PR003312,2024-04-18,2,MC012,EMP0146,117,120
PR003313,2024-04-18,2,MC015,EMP0040,128,120
PR003314,2024-04-18,2,MC017,EMP0115,110,120
PR003315,2024-04-18,2,MC010,EMP0139,124,120
PR003316,2024-04-18,2,MC018,EMP0105,110,120
PR003317,2024-04-18,2,MC014,EMP0047,129,120
PR003318,2024-04-18,2,MC009,EMP0103,127,120
PR003319,2024-04-18,3,MC022,EMP0099,122,158
PR003320,2024-04-18,3,MC023,EMP0159,140,158
PR003321,2024-04-18,3,MC020,EMP0006,141,158
PR003322,2024-04-18,3,MC019,EMP0006,146,158
PR003323,2024-04-18,3,MC021,EMP0143,156,158
PR003324,2024-04-18,4,MC027,EMP0059,204,200
PR003325,2024-04-18,4,MC028,EMP0043,209,200
PR003326,2024-04-18,4,MC026,EMP0059,219,200
PR003327,2024-04-18,5,MC035,EMP0056,139,142
PR003328,2024-04-18,5,MC032,EMP0060,145,142
PR003329,2024-04-18,5,MC034,EMP0096,110,142
PR003330,2024-04-18,5,MC033,EMP0164,109,142
PR003331,2024-04-18,5,MC031,EMP0165,123,142
PR003332,2024-04-18,6,MC039,EMP0144,330,325
PR003333,2024-04-18,6,MC038,EMP0120,382,325
PR003334,2024-04-18,6,MC037,EMP0142,310,325
PR003335,2024-04-19,1,MC006,EMP0091,162,181
PR003336,2024-04-19,1,MC002,EMP0052,138,181
PR003337,2024-04-19,1,MC003,EMP0119,159,181
PR003338,2024-04-19,1,MC007,EMP0037,167,181
PR003339,2024-04-19,1,MC001,EMP0166,171,181
PR003340,2024-04-19,1,MC004,EMP0107,159,181
PR003341,2024-04-19,1,MC008,EMP0066,154,181
PR003342,2024-04-19,2,MC014,EMP0027,106,120
PR003343,2024-04-19,2,MC013,EMP0173,96,120
PR003344,2024-04-19,2,MC009,EMP0004,112,120
PR003345,2024-04-19,2,MC015,EMP0041,90,120
PR003346,2024-04-19,2,MC010,EMP0020,88,120
PR003347,2024-04-19,2,MC011,EMP0170,107,120
PR003348,2024-04-19,2,MC017,EMP0117,100,120
PR003349,2024-04-19,2,MC016,EMP0027,110,120
PR003350,2024-04-19,2,MC018,EMP0114,114,120
PR003351,2024-04-19,3,MC020,EMP0039,132,158
PR003352,2024-04-19,3,MC024,EMP0010,136,158
PR003353,2024-04-19,3,MC023,EMP0172,139,158
PR003354,2024-04-19,3,MC019,EMP0034,128,158
PR003355,2024-04-19,4,MC025,EMP0014,197,200
PR003356,2024-04-19,4,MC029,EMP0154,185,200
PR003357,2024-04-19,4,MC026,EMP0014,184,200
PR003358,2024-04-19,4,MC028,EMP0132,215,200
PR003359,2024-04-19,5,MC030,EMP0150,120,142
PR003360,2024-04-19,5,MC034,EMP0003,119,142
PR003361,2024-04-19,5,MC032,EMP0096,119,142
PR003362,2024-04-19,5,MC031,EMP0056,110,142
PR003363,2024-04-19,6,MC037,EMP0085,262,325
PR003364,2024-04-19,6,MC039,EMP0053,277,325
PR003365,2024-04-19,6,MC038,EMP0065,286,325
PR003366,2024-04-20,1,MC008,EMP0008,174,181
PR003367,2024-04-20,1,MC006,EMP0163,172,181
PR003368,2024-04-20,1,MC003,EMP0176,177,181
PR003369,2024-04-20,1,MC002,EMP0005,187,181
PR003370,2024-04-20,1,MC001,EMP0158,171,181
PR003371,2024-04-20,1,MC004,EMP0137,170,181
PR003372,2024-04-20,1,MC005,EMP0166,151,181
PR003373,2024-04-20,2,MC017,EMP0067,111,120
PR003374,2024-04-20,2,MC016,EMP0004,104,120
PR003375,2024-04-20,2,MC018,EMP0169,109,120
PR003376,2024-04-20,2,MC009,EMP0148,108,120
PR003377,2024-04-20,2,MC010,EMP0040,119,120
PR003378,2024-04-20,2,MC013,EMP0089,114,120
PR003379,2024-04-20,2,MC012,EMP0169,120,120
PR003380,2024-04-20,2,MC014,EMP0026,122,120
PR003381,2024-04-20,2,MC015,EMP0103,106,120
PR003382,2024-04-20,3,MC022,EMP0136,156,158
PR003383,2024-04-20,3,MC024,EMP0078,160,158
PR003384,2024-04-20,3,MC020,EMP0006,140,158
PR003385,2024-04-20,3,MC021,EMP0033,153,158
PR003386,2024-04-20,3,MC023,EMP0064,140,158
PR003387,2024-04-20,4,MC029,EMP0131,203,200
PR003388,2024-04-20,4,MC026,EMP0132,217,200
PR003389,2024-04-20,4,MC025,EMP0043,218,200
PR003390,2024-04-20,5,MC035,EMP0164,127,142
PR003391,2024-04-20,5,MC034,EMP0145,132,142
PR003392,2024-04-20,5,MC032,EMP0028,133,142
PR003393,2024-04-20,5,MC031,EMP0164,128,142
PR003394,2024-04-20,6,MC038,EMP0100,357,325
PR003395,2024-04-20,6,MC039,EMP0171,293,325
PR003396,2024-04-20,6,MC036,EMP0053,343,325
PR003397,2024-04-21,1,MC002,EMP0061,65,181
PR003398,2024-04-21,1,MC006,EMP0038,59,181
PR003399,2024-04-21,1,MC005,EMP0094,64,181
PR003400,2024-04-21,1,MC003,EMP0052,55,181
PR003401,2024-04-21,1,MC008,EMP0110,66,181
PR003402,2024-04-21,1,MC001,EMP0167,55,181
PR003403,2024-04-21,1,MC007,EMP0025,59,181
PR003404,2024-04-21,2,MC010,EMP0103,41,120
PR003405,2024-04-21,2,MC011,EMP0004,37,120
PR003406,2024-04-21,2,MC017,EMP0024,43,120
PR003407,2024-04-21,2,MC009,EMP0129,40,120
PR003408,2024-04-21,2,MC016,EMP0077,41,120
PR003409,2024-04-21,2,MC013,EMP0020,39,120
PR003410,2024-04-21,2,MC014,EMP0090,37,120
PR003411,2024-04-21,3,MC019,EMP0125,60,158
PR003412,2024-04-21,3,MC023,EMP0124,58,158
PR003413,2024-04-21,3,MC020,EMP0179,50,158
PR003414,2024-04-21,3,MC024,EMP0016,58,158
PR003415,2024-04-21,3,MC021,EMP0124,51,158
PR003416,2024-04-21,4,MC027,EMP0050,64,200
PR003417,2024-04-21,4,MC025,EMP0093,73,200
PR003418,2024-04-21,4,MC029,EMP0121,78,200
PR003419,2024-04-21,4,MC026,EMP0087,77,200
PR003420,2024-04-21,5,MC030,EMP0165,49,142
PR003421,2024-04-21,5,MC033,EMP0101,44,142
PR003422,2024-04-21,5,MC031,EMP0164,50,142
PR003423,2024-04-21,5,MC035,EMP0150,45,142
PR003424,2024-04-21,5,MC034,EMP0080,42,142
PR003425,2024-04-21,6,MC037,EMP0046,105,325
PR003426,2024-04-21,6,MC036,EMP0085,116,325
PR003427,2024-04-21,6,MC038,EMP0100,119,325
PR003428,2024-04-22,1,MC002,EMP0161,186,181
PR003429,2024-04-22,1,MC001,EMP0007,154,181
PR003430,2024-04-22,1,MC007,EMP0054,165,181
PR003431,2024-04-22,1,MC006,EMP0166,182,181
PR003432,2024-04-22,1,MC003,EMP0091,177,181
PR003433,2024-04-22,1,MC004,EMP0005,178,181
PR003434,2024-04-22,1,MC005,EMP0005,174,181
PR003435,2024-04-22,2,MC017,EMP0149,120,120
PR003436,2024-04-22,2,MC015,EMP0140,117,120
PR003437,2024-04-22,2,MC011,EMP0178,108,120
PR003438,2024-04-22,2,MC013,EMP0079,113,120
PR003439,2024-04-22,2,MC016,EMP0116,121,120
PR003440,2024-04-22,2,MC010,EMP0041,122,120
PR003441,2024-04-22,2,MC014,EMP0113,111,120
PR003442,2024-04-22,2,MC009,EMP0147,129,120
PR003443,2024-04-22,3,MC022,EMP0111,174,158
PR003444,2024-04-22,3,MC021,EMP0006,147,158
PR003445,2024-04-22,3,MC024,EMP0064,166,158
PR003446,2024-04-22,3,MC023,EMP0010,145,158
PR003447,2024-04-22,3,MC020,EMP0136,146,158
PR003448,2024-04-22,4,MC029,EMP0093,237,200
PR003449,2024-04-22,4,MC026,EMP0022,205,200
PR003450,2024-04-22,4,MC027,EMP0131,189,200
PR003451,2024-04-22,4,MC028,EMP0043,200,200
PR003452,2024-04-22,5,MC033,EMP0096,138,142
PR003453,2024-04-22,5,MC034,EMP0056,121,142
PR003454,2024-04-22,5,MC032,EMP0086,137,142
PR003455,2024-04-22,5,MC035,EMP0003,140,142
PR003456,2024-04-22,5,MC030,EMP0056,139,142
PR003457,2024-04-22,6,MC039,EMP0155,326,325
PR003458,2024-04-22,6,MC037,EMP0085,295,325
PR003459,2024-04-22,6,MC036,EMP0085,314,325
PR003460,2024-04-23,1,MC001,EMP0092,175,181
PR003461,2024-04-23,1,MC005,EMP0176,187,181
PR003462,2024-04-23,1,MC006,EMP0107,160,181
PR003463,2024-04-23,1,MC007,EMP0126,166,181
PR003464,2024-04-23,1,MC008,EMP0054,159,181
PR003465,2024-04-23,1,MC002,EMP0176,181,181
PR003466,2024-04-23,1,MC003,EMP0061,181,181
PR003467,2024-04-23,2,MC016,EMP0117,115,120
PR003468,2024-04-23,2,MC010,EMP0139,113,120
PR003469,2024-04-23,2,MC015,EMP0106,126,120
PR003470,2024-04-23,2,MC017,EMP0015,114,120
PR003471,2024-04-23,2,MC009,EMP0133,105,120
PR003472,2024-04-23,2,MC012,EMP0103,113,120
PR003473,2024-04-23,2,MC014,EMP0031,126,120
PR003474,2024-04-23,2,MC018,EMP0173,117,120
PR003475,2024-04-23,3,MC021,EMP0180,151,158
PR003476,2024-04-23,3,MC022,EMP0179,128,158
PR003477,2024-04-23,3,MC024,EMP0069,141,158
PR003478,2024-04-23,3,MC019,EMP0069,148,158
PR003479,2024-04-23,3,MC023,EMP0039,172,158
PR003480,2024-04-23,4,MC027,EMP0011,224,200
PR003481,2024-04-23,4,MC025,EMP0093,199,200
PR003482,2024-04-23,4,MC028,EMP0023,233,200
PR003483,2024-04-23,4,MC029,EMP0108,203,200
PR003484,2024-04-23,5,MC034,EMP0056,137,142
PR003485,2024-04-23,5,MC035,EMP0150,131,142
PR003486,2024-04-23,5,MC031,EMP0003,137,142
PR003487,2024-04-23,5,MC030,EMP0086,124,142
PR003488,2024-04-23,5,MC033,EMP0150,150,142
PR003489,2024-04-23,6,MC038,EMP0155,344,325
PR003490,2024-04-23,6,MC039,EMP0085,304,325
PR003491,2024-04-23,6,MC037,EMP0046,303,325
PR003492,2024-04-24,1,MC001,EMP0110,192,181
PR003493,2024-04-24,1,MC008,EMP0017,171,181
PR003494,2024-04-24,1,MC004,EMP0072,167,181
PR003495,2024-04-24,1,MC007,EMP0160,167,181
PR003496,2024-04-24,1,MC002,EMP0126,162,181
PR003497,2024-04-24,1,MC003,EMP0094,164,181
PR003498,2024-04-24,1,MC005,EMP0073,177,181
PR003499,2024-04-24,2,MC009,EMP0041,129,120
PR003500,2024-04-24,2,MC017,EMP0020,103,120
PR003501,2024-04-24,2,MC012,EMP0139,123,120
PR003502,2024-04-24,2,MC014,EMP0083,119,120
PR003503,2024-04-24,2,MC018,EMP0024,102,120
PR003504,2024-04-24,2,MC013,EMP0106,113,120
PR003505,2024-04-24,2,MC011,EMP0045,123,120
PR003506,2024-04-24,3,MC021,EMP0099,157,158
PR003507,2024-04-24,3,MC023,EMP0084,131,158
PR003508,2024-04-24,3,MC022,EMP0078,155,158
PR003509,2024-04-24,3,MC020,EMP0179,143,158
PR003510,2024-04-24,4,MC027,EMP0023,189,200
PR003511,2024-04-24,4,MC026,EMP0050,211,200
PR003512,2024-04-24,4,MC025,EMP0062,188,200
PR003513,2024-04-24,4,MC029,EMP0014,183,200
PR003514,2024-04-24,5,MC035,EMP0060,129,142
PR003515,2024-04-24,5,MC031,EMP0080,126,142
PR003516,2024-04-24,5,MC033,EMP0096,140,142
PR003517,2024-04-24,5,MC030,EMP0096,120,142
PR003518,2024-04-24,5,MC034,EMP0060,113,142
PR003519,2024-04-24,6,MC036,EMP0046,339,325
PR003520,2024-04-24,6,MC037,EMP0065,319,325
PR003521,2024-04-24,6,MC038,EMP0085,301,325
PR003522,2024-04-25,1,MC003,EMP0008,196,181
PR003523,2024-04-25,1,MC002,EMP0161,155,181
PR003524,2024-04-25,1,MC005,EMP0104,163,181
PR003525,2024-04-25,1,MC004,EMP0151,171,181
PR003526,2024-04-25,1,MC001,EMP0092,167,181
PR003527,2024-04-25,1,MC007,EMP0061,188,181
PR003528,2024-04-25,2,MC011,EMP0012,108,120
PR003529,2024-04-25,2,MC015,EMP0041,118,120
PR003530,2024-04-25,2,MC010,EMP0012,119,120
PR003531,2024-04-25,2,MC016,EMP0105,115,120
PR003532,2024-04-25,2,MC009,EMP0113,105,120
PR003533,2024-04-25,2,MC018,EMP0135,111,120
PR003534,2024-04-25,2,MC013,EMP0113,104,120
PR003535,2024-04-25,2,MC017,EMP0135,125,120
PR003536,2024-04-25,2,MC012,EMP0063,125,120
PR003537,2024-04-25,3,MC024,EMP0122,170,158
PR003538,2024-04-25,3,MC019,EMP0111,146,158
PR003539,2024-04-25,3,MC021,EMP0179,154,158
PR003540,2024-04-25,3,MC023,EMP0179,148,158
PR003541,2024-04-25,4,MC029,EMP0049,209,200
PR003542,2024-04-25,4,MC028,EMP0019,246,200
PR003543,2024-04-25,4,MC025,EMP0022,177,200
PR003544,2024-04-25,4,MC026,EMP0002,197,200
PR003545,2024-04-25,5,MC034,EMP0068,133,142
PR003546,2024-04-25,5,MC030,EMP0028,133,142
PR003547,2024-04-25,5,MC032,EMP0150,132,142
PR003548,2024-04-25,5,MC035,EMP0145,133,142
PR003549,2024-04-25,5,MC031,EMP0056,120,142
PR003550,2024-04-25,6,MC038,EMP0120,314,325
PR003551,2024-04-25,6,MC039,EMP0065,336,325
PR003552,2024-04-25,6,MC037,EMP0155,327,325
PR003553,2024-04-26,1,MC008,EMP0007,141,181
PR003554,2024-04-26,1,MC005,EMP0126,146,181
PR003555,2024-04-26,1,MC003,EMP0162,141,181
PR003556,2024-04-26,1,MC004,EMP0126,134,181
PR003557,2024-04-26,1,MC006,EMP0112,156,181
PR003558,2024-04-26,1,MC007,EMP0118,152,181
PR003559,2024-04-26,2,MC014,EMP0048,99,120
PR003560,2024-04-26,2,MC010,EMP0077,97,120
PR003561,2024-04-26,2,MC012,EMP0048,95,120
PR003562,2024-04-26,2,MC016,EMP0048,92,120
PR003563,2024-04-26,2,MC018,EMP0113,102,120
PR003564,2024-04-26,2,MC017,EMP0074,98,120
PR003565,2024-04-26,2,MC011,EMP0031,104,120
PR003566,2024-04-26,2,MC009,EMP0026,92,120
PR003567,2024-04-26,3,MC020,EMP0125,122,158
PR003568,2024-04-26,3,MC023,EMP0122,131,158
PR003569,2024-04-26,3,MC022,EMP0143,136,158
PR003570,2024-04-26,3,MC024,EMP0006,122,158
PR003571,2024-04-26,4,MC028,EMP0049,213,200
PR003572,2024-04-26,4,MC026,EMP0108,183,200
PR003573,2024-04-26,4,MC025,EMP0156,178,200
PR003574,2024-04-26,4,MC029,EMP0014,165,200
PR003575,2024-04-26,5,MC031,EMP0056,120,142
PR003576,2024-04-26,5,MC033,EMP0056,95,142
