DefectID,ProdID,MachineID,DeptID,Date,DefectQty,DefectType
DF005708,PR005762,MC016,2,2024-07-06,5,Size Variance
DF005709,PR005763,MC010,2,2024-07-06,6,Size Variance
DF005710,PR005764,MC017,2,2024-07-06,4,Stitching Error
DF005711,PR005765,MC022,3,2024-07-06,7,Colour Mismatch
DF005712,PR005766,MC019,3,2024-07-06,11,Stain/Spot
DF005713,PR005767,MC021,3,2024-07-06,12,Stain/Spot
DF005714,PR005768,MC020,3,2024-07-06,7,Fabric Tear
DF005715,PR005769,MC024,3,2024-07-06,8,Stain/Spot
DF005716,PR005770,MC026,4,2024-07-06,4,Fabric Tear
DF005717,PR005771,MC027,4,2024-07-06,6,Size Variance
DF005718,PR005772,MC025,4,2024-07-06,2,Size Variance
DF005719,PR005773,MC032,5,2024-07-06,4,Fabric Tear
DF005720,PR005774,MC035,5,2024-07-06,2,Colour Mismatch
DF005721,PR005775,MC030,5,2024-07-06,3,Stitching Error
DF005722,PR005776,MC033,5,2024-07-06,2,Weaving Fault
DF005723,PR005777,MC038,6,2024-07-06,3,Stitching Error
DF005724,PR005778,MC039,6,2024-07-06,8,Weaving Fault
DF005725,PR005779,MC037,6,2024-07-06,4,Size Variance
DF005726,PR005780,MC003,1,2024-07-07,1,Stitching Error
DF005727,PR005781,MC008,1,2024-07-07,3,Stain/Spot
DF005728,PR005782,MC005,1,2024-07-07,1,Colour Mismatch
DF005729,PR005783,MC001,1,2024-07-07,1,Stitching Error
DF005730,PR005784,MC006,1,2024-07-07,1,Colour Mismatch
DF005731,PR005785,MC004,1,2024-07-07,2,Colour Mismatch
DF005732,PR005786,MC002,1,2024-07-07,1,Stitching Error
DF005733,PR005787,MC017,2,2024-07-07,1,Stain/Spot
DF005734,PR005788,MC011,2,2024-07-07,3,Colour Mismatch
DF005735,PR005789,MC013,2,2024-07-07,1,Weaving Fault
DF005736,PR005790,MC010,2,2024-07-07,2,Colour Mismatch
DF005737,PR005791,MC009,2,2024-07-07,1,Weaving Fault
DF005738,PR005792,MC015,2,2024-07-07,2,Weaving Fault
DF005739,PR005793,MC018,2,2024-07-07,1,Fabric Tear
DF005740,PR005794,MC012,2,2024-07-07,1,Stitching Error
DF005741,PR005795,MC020,3,2024-07-07,3,Weaving Fault
DF005742,PR005796,MC021,3,2024-07-07,7,Size Variance
DF005743,PR005797,MC022,3,2024-07-07,1,Stain/Spot
DF005744,PR005798,MC019,3,2024-07-07,2,Colour Mismatch
DF005745,PR005799,MC024,3,2024-07-07,2,Stitching Error
DF005746,PR005800,MC025,4,2024-07-07,1,Size Variance
DF005747,PR005801,MC026,4,2024-07-07,1,Stitching Error
DF005748,PR005802,MC028,4,2024-07-07,1,Size Variance
DF005749,PR005805,MC032,5,2024-07-07,2,Colour Mismatch
DF005750,PR005807,MC034,5,2024-07-07,1,Fabric Tear
DF005751,PR005808,MC039,6,2024-07-07,3,Fabric Tear
DF005752,PR005809,MC036,6,2024-07-07,1,Stain/Spot
DF005753,PR005810,MC038,6,2024-07-07,1,Fabric Tear
DF005754,PR005811,MC003,1,2024-07-08,3,Fabric Tear
DF005755,PR005812,MC004,1,2024-07-08,3,Stain/Spot
DF005756,PR005813,MC006,1,2024-07-08,5,Weaving Fault
DF005757,PR005814,MC008,1,2024-07-08,10,Fabric Tear
DF005758,PR005815,MC002,1,2024-07-08,4,Stitching Error
DF005759,PR005816,MC001,1,2024-07-08,4,Stitching Error
DF005760,PR005817,MC007,1,2024-07-08,3,Fabric Tear
DF005761,PR005818,MC010,2,2024-07-08,1,Stain/Spot
DF005762,PR005819,MC012,2,2024-07-08,2,Stain/Spot
DF005763,PR005820,MC011,2,2024-07-08,9,Colour Mismatch
DF005764,PR005821,MC018,2,2024-07-08,3,Stain/Spot
DF005765,PR005822,MC017,2,2024-07-08,5,Stitching Error
DF005766,PR005823,MC016,2,2024-07-08,1,Colour Mismatch
DF005767,PR005824,MC009,2,2024-07-08,1,Stain/Spot
DF005768,PR005825,MC015,2,2024-07-08,4,Fabric Tear
DF005769,PR005826,MC019,3,2024-07-08,5,Weaving Fault
DF005770,PR005827,MC020,3,2024-07-08,9,Weaving Fault
DF005771,PR005828,MC022,3,2024-07-08,9,Size Variance
DF005772,PR005829,MC024,3,2024-07-08,8,Colour Mismatch
DF005773,PR005830,MC023,3,2024-07-08,11,Stitching Error
DF005774,PR005831,MC029,4,2024-07-08,2,Size Variance
DF005775,PR005832,MC028,4,2024-07-08,3,Weaving Fault
DF005776,PR005833,MC025,4,2024-07-08,2,Weaving Fault
DF005777,PR005834,MC026,4,2024-07-08,3,Weaving Fault
DF005778,PR005835,MC034,5,2024-07-08,2,Colour Mismatch
DF005779,PR005836,MC035,5,2024-07-08,1,Weaving Fault
DF005780,PR005837,MC031,5,2024-07-08,2,Size Variance
DF005781,PR005838,MC032,5,2024-07-08,6,Size Variance
DF005782,PR005839,MC030,5,2024-07-08,2,Colour Mismatch
DF005783,PR005840,MC038,6,2024-07-08,3,Fabric Tear
DF005784,PR005841,MC039,6,2024-07-08,6,Stain/Spot
DF005785,PR005842,MC037,6,2024-07-08,3,Colour Mismatch
DF005786,PR005843,MC004,1,2024-07-09,5,Size Variance
DF005787,PR005844,MC001,1,2024-07-09,3,Size Variance
DF005788,PR005845,MC002,1,2024-07-09,5,Colour Mismatch
DF005789,PR005846,MC007,1,2024-07-09,3,Colour Mismatch
DF005790,PR005847,MC005,1,2024-07-09,2,Colour Mismatch
DF005791,PR005848,MC008,1,2024-07-09,4,Weaving Fault
DF005792,PR005849,MC006,1,2024-07-09,4,Weaving Fault
DF005793,PR005850,MC018,2,2024-07-09,2,Weaving Fault
DF005794,PR005851,MC017,2,2024-07-09,4,Stain/Spot
DF005795,PR005852,MC014,2,2024-07-09,4,Size Variance
DF005796,PR005853,MC011,2,2024-07-09,8,Size Variance
DF005797,PR005854,MC015,2,2024-07-09,4,Size Variance
DF005798,PR005855,MC009,2,2024-07-09,3,Weaving Fault
DF005799,PR005856,MC016,2,2024-07-09,4,Weaving Fault
DF005800,PR005857,MC012,2,2024-07-09,4,Stitching Error
DF005801,PR005858,MC019,3,2024-07-09,6,Size Variance
DF005802,PR005859,MC024,3,2024-07-09,8,Stain/Spot
DF005803,PR005860,MC023,3,2024-07-09,8,Fabric Tear
DF005804,PR005861,MC022,3,2024-07-09,12,Stain/Spot
DF005805,PR005862,MC020,3,2024-07-09,9,Fabric Tear
DF005806,PR005863,MC026,4,2024-07-09,3,Stitching Error
DF005807,PR005864,MC028,4,2024-07-09,3,Weaving Fault
DF005808,PR005865,MC029,4,2024-07-09,4,Size Variance
DF005809,PR005866,MC025,4,2024-07-09,2,Fabric Tear
DF005810,PR005867,MC034,5,2024-07-09,2,Colour Mismatch
DF005811,PR005868,MC032,5,2024-07-09,6,Weaving Fault
DF005812,PR005869,MC035,5,2024-07-09,1,Colour Mismatch
DF005813,PR005870,MC033,5,2024-07-09,2,Fabric Tear
DF005814,PR005871,MC039,6,2024-07-09,7,Stitching Error
DF005815,PR005872,MC036,6,2024-07-09,4,Colour Mismatch
DF005816,PR005873,MC038,6,2024-07-09,5,Weaving Fault
DF005817,PR005874,MC001,1,2024-07-10,5,Weaving Fault
DF005818,PR005875,MC002,1,2024-07-10,5,Stain/Spot
DF005819,PR005876,MC006,1,2024-07-10,3,Colour Mismatch
DF005820,PR005877,MC005,1,2024-07-10,5,Stain/Spot
DF005821,PR005878,MC007,1,2024-07-10,3,Weaving Fault
DF005822,PR005879,MC003,1,2024-07-10,2,Size Variance
DF005823,PR005880,MC004,1,2024-07-10,4,Fabric Tear
DF005824,PR005881,MC011,2,2024-07-10,5,Size Variance
DF005825,PR005882,MC016,2,2024-07-10,3,Weaving Fault
DF005826,PR005883,MC009,2,2024-07-10,3,Fabric Tear
DF005827,PR005884,MC010,2,2024-07-10,1,Weaving Fault
DF005828,PR005885,MC014,2,2024-07-10,3,Size Variance
DF005829,PR005886,MC012,2,2024-07-10,3,Stain/Spot
DF005830,PR005887,MC015,2,2024-07-10,4,Stitching Error
DF005831,PR005888,MC017,2,2024-07-10,3,Stain/Spot
DF005832,PR005889,MC018,2,2024-07-10,2,Colour Mismatch
DF005833,PR005890,MC024,3,2024-07-10,10,Stain/Spot
DF005834,PR005891,MC020,3,2024-07-10,5,Weaving Fault
DF005835,PR005892,MC023,3,2024-07-10,12,Weaving Fault
DF005836,PR005893,MC019,3,2024-07-10,6,Colour Mismatch
DF005837,PR005894,MC028,4,2024-07-10,4,Fabric Tear
DF005838,PR005895,MC029,4,2024-07-10,5,Stitching Error
DF005839,PR005896,MC027,4,2024-07-10,10,Colour Mismatch
DF005840,PR005898,MC034,5,2024-07-10,2,Weaving Fault
DF005841,PR005899,MC030,5,2024-07-10,2,Weaving Fault
DF005842,PR005900,MC035,5,2024-07-10,2,Fabric Tear
DF005843,PR005901,MC031,5,2024-07-10,1,Size Variance
DF005844,PR005902,MC039,6,2024-07-10,10,Stain/Spot
DF005845,PR005903,MC036,6,2024-07-10,4,Colour Mismatch
DF005846,PR005904,MC037,6,2024-07-10,4,Weaving Fault
DF005847,PR005905,MC004,1,2024-07-11,4,Stitching Error
DF005848,PR005906,MC006,1,2024-07-11,4,Fabric Tear
DF005849,PR005907,MC005,1,2024-07-11,3,Stitching Error
DF005850,PR005908,MC007,1,2024-07-11,5,Fabric Tear
DF005851,PR005909,MC003,1,2024-07-11,6,Fabric Tear
DF005852,PR005910,MC008,1,2024-07-11,13,Stain/Spot
DF005853,PR005911,MC009,2,2024-07-11,5,Weaving Fault
DF005854,PR005912,MC013,2,2024-07-11,3,Stitching Error
DF005855,PR005913,MC012,2,2024-07-11,2,Colour Mismatch
DF005856,PR005914,MC010,2,2024-07-11,1,Stain/Spot
DF005857,PR005915,MC017,2,2024-07-11,2,Weaving Fault
DF005858,PR005916,MC018,2,2024-07-11,2,Stain/Spot
DF005859,PR005917,MC014,2,2024-07-11,3,Stitching Error
DF005860,PR005918,MC016,2,2024-07-11,5,Size Variance
DF005861,PR005919,MC011,2,2024-07-11,11,Size Variance
DF005862,PR005920,MC023,3,2024-07-11,7,Size Variance
DF005863,PR005921,MC020,3,2024-07-11,5,Colour Mismatch
DF005864,PR005922,MC024,3,2024-07-11,13,Fabric Tear
DF005865,PR005923,MC019,3,2024-07-11,10,Colour Mismatch
DF005866,PR005924,MC027,4,2024-07-11,8,Stain/Spot
DF005867,PR005925,MC028,4,2024-07-11,3,Size Variance
DF005868,PR005926,MC026,4,2024-07-11,5,Stitching Error
DF005869,PR005927,MC031,5,2024-07-11,2,Weaving Fault
DF005870,PR005928,MC030,5,2024-07-11,1,Colour Mismatch
DF005871,PR005929,MC035,5,2024-07-11,1,Stain/Spot
DF005872,PR005930,MC033,5,2024-07-11,1,Stitching Error
DF005873,PR005931,MC032,5,2024-07-11,4,Colour Mismatch
DF005874,PR005932,MC039,6,2024-07-11,3,Stain/Spot
DF005875,PR005933,MC037,6,2024-07-11,4,Weaving Fault
DF005876,PR005934,MC038,6,2024-07-11,2,Stitching Error
DF005877,PR005935,MC003,1,2024-07-12,4,Weaving Fault
DF005878,PR005936,MC006,1,2024-07-12,4,Size Variance
DF005879,PR005937,MC008,1,2024-07-12,12,Stitching Error
DF005880,PR005938,MC002,1,2024-07-12,2,Stain/Spot
DF005881,PR005939,MC004,1,2024-07-12,4,Weaving Fault
DF005882,PR005940,MC007,1,2024-07-12,3,Colour Mismatch
DF005883,PR005941,MC001,1,2024-07-12,3,Stitching Error
DF005884,PR005942,MC014,2,2024-07-12,3,Weaving Fault
DF005885,PR005943,MC010,2,2024-07-12,3,Weaving Fault
DF005886,PR005944,MC018,2,2024-07-12,2,Stitching Error
DF005887,PR005945,MC009,2,2024-07-12,2,Size Variance
DF005888,PR005946,MC015,2,2024-07-12,3,Colour Mismatch
DF005889,PR005947,MC017,2,2024-07-12,4,Size Variance
DF005890,PR005948,MC016,2,2024-07-12,1,Stain/Spot
DF005891,PR005949,MC019,3,2024-07-12,7,Colour Mismatch
DF005892,PR005950,MC022,3,2024-07-12,6,Size Variance
DF005893,PR005951,MC020,3,2024-07-12,4,Size Variance
DF005894,PR005952,MC024,3,2024-07-12,11,Fabric Tear
DF005895,PR005953,MC021,3,2024-07-12,15,Size Variance
DF005896,PR005954,MC026,4,2024-07-12,3,Size Variance
DF005897,PR005955,MC029,4,2024-07-12,3,Weaving Fault
DF005898,PR005956,MC027,4,2024-07-12,8,Stitching Error
DF005899,PR005957,MC025,4,2024-07-12,4,Fabric Tear
DF005900,PR005958,MC033,5,2024-07-12,1,Stitching Error
DF005901,PR005959,MC032,5,2024-07-12,3,Colour Mismatch
DF005902,PR005960,MC035,5,2024-07-12,1,Colour Mismatch
DF005903,PR005961,MC034,5,2024-07-12,2,Weaving Fault
DF005904,PR005962,MC031,5,2024-07-12,2,Size Variance
DF005905,PR005963,MC038,6,2024-07-12,2,Colour Mismatch
DF005906,PR005964,MC036,6,2024-07-12,2,Fabric Tear
DF005907,PR005965,MC039,6,2024-07-12,4,Weaving Fault
DF005908,PR005966,MC004,1,2024-07-13,6,Colour Mismatch
DF005909,PR005967,MC007,1,2024-07-13,4,Stain/Spot
DF005910,PR005968,MC001,1,2024-07-13,2,Stain/Spot
DF005911,PR005969,MC008,1,2024-07-13,9,Colour Mismatch
DF005912,PR005970,MC005,1,2024-07-13,5,Colour Mismatch
DF005913,PR005971,MC003,1,2024-07-13,4,Size Variance
DF005914,PR005972,MC002,1,2024-07-13,4,Stitching Error
DF005915,PR005973,MC014,2,2024-07-13,2,Size Variance
DF005916,PR005974,MC011,2,2024-07-13,11,Colour Mismatch
DF005917,PR005975,MC010,2,2024-07-13,2,Colour Mismatch
DF005918,PR005976,MC012,2,2024-07-13,2,Size Variance
DF005919,PR005977,MC018,2,2024-07-13,3,Fabric Tear
DF005920,PR005978,MC013,2,2024-07-13,3,Colour Mismatch
DF005921,PR005979,MC009,2,2024-07-13,1,Colour Mismatch
DF005922,PR005980,MC016,2,2024-07-13,3,Colour Mismatch
DF005923,PR005981,MC017,2,2024-07-13,4,Fabric Tear
DF005924,PR005982,MC024,3,2024-07-13,7,Stitching Error
DF005925,PR005983,MC023,3,2024-07-13,9,Weaving Fault
DF005926,PR005984,MC020,3,2024-07-13,7,Colour Mismatch
DF005927,PR005985,MC019,3,2024-07-13,8,Colour Mismatch
DF005928,PR005986,MC021,3,2024-07-13,12,Fabric Tear
DF005929,PR005987,MC026,4,2024-07-13,5,Stain/Spot
DF005930,PR005988,MC025,4,2024-07-13,5,Weaving Fault
DF005931,PR005989,MC028,4,2024-07-13,5,Fabric Tear
DF005932,PR005990,MC027,4,2024-07-13,13,Stitching Error
DF005933,PR005991,MC030,5,2024-07-13,2,Stitching Error
DF005934,PR005992,MC031,5,2024-07-13,1,Weaving Fault
DF005935,PR005993,MC033,5,2024-07-13,3,Stain/Spot
DF005936,PR005994,MC034,5,2024-07-13,1,Size Variance
DF005937,PR005995,MC036,6,2024-07-13,2,Weaving Fault
DF005938,PR005996,MC038,6,2024-07-13,3,Weaving Fault
DF005939,PR005997,MC037,6,2024-07-13,3,Fabric Tear
DF005940,PR005998,MC007,1,2024-07-14,2,Colour Mismatch
DF005941,PR005999,MC004,1,2024-07-14,1,Size Variance
DF005942,PR006000,MC002,1,2024-07-14,1,Stitching Error
DF005943,PR006001,MC003,1,2024-07-14,1,Weaving Fault
DF005944,PR006002,MC006,1,2024-07-14,1,Stitching Error
DF005945,PR006003,MC005,1,2024-07-14,2,Colour Mismatch
DF005946,PR006004,MC016,2,2024-07-14,1,Weaving Fault
DF005947,PR006005,MC011,2,2024-07-14,4,Weaving Fault
DF005948,PR006006,MC009,2,2024-07-14,2,Stain/Spot
DF005949,PR006007,MC010,2,2024-07-14,1,Stain/Spot
DF005950,PR006008,MC012,2,2024-07-14,1,Size Variance
DF005951,PR006009,MC015,2,2024-07-14,1,Fabric Tear
DF005952,PR006010,MC013,2,2024-07-14,1,Stitching Error
DF005953,PR006011,MC021,3,2024-07-14,9,Size Variance
DF005954,PR006012,MC024,3,2024-07-14,3,Stitching Error
DF005955,PR006013,MC019,3,2024-07-14,3,Stitching Error
DF005956,PR006014,MC022,3,2024-07-14,3,Stitching Error
DF005957,PR006015,MC026,4,2024-07-14,2,Stitching Error
DF005958,PR006016,MC029,4,2024-07-14,1,Fabric Tear
DF005959,PR006017,MC025,4,2024-07-14,2,Fabric Tear
DF005960,PR006018,MC028,4,2024-07-14,1,Size Variance
DF005961,PR006019,MC034,5,2024-07-14,1,Weaving Fault
DF005962,PR006020,MC035,5,2024-07-14,1,Size Variance
DF005963,PR006021,MC033,5,2024-07-14,1,Stitching Error
DF005964,PR006023,MC036,6,2024-07-14,1,Stitching Error
DF005965,PR006024,MC039,6,2024-07-14,2,Size Variance
DF005966,PR006025,MC038,6,2024-07-14,1,Size Variance
DF005967,PR006026,MC002,1,2024-07-15,4,Colour Mismatch
DF005968,PR006027,MC008,1,2024-07-15,6,Stitching Error
DF005969,PR006028,MC003,1,2024-07-15,3,Colour Mismatch
DF005970,PR006029,MC007,1,2024-07-15,4,Fabric Tear
DF005971,PR006030,MC001,1,2024-07-15,3,Stain/Spot
DF005972,PR006031,MC004,1,2024-07-15,2,Fabric Tear
DF005973,PR006032,MC014,2,2024-07-15,2,Weaving Fault
DF005974,PR006033,MC011,2,2024-07-15,9,Stain/Spot
DF005975,PR006034,MC012,2,2024-07-15,3,Colour Mismatch
DF005976,PR006035,MC015,2,2024-07-15,4,Stain/Spot
DF005977,PR006036,MC018,2,2024-07-15,3,Colour Mismatch
DF005978,PR006037,MC013,2,2024-07-15,3,Colour Mismatch
DF005979,PR006038,MC016,2,2024-07-15,3,Stain/Spot
DF005980,PR006039,MC010,2,2024-07-15,2,Size Variance
DF005981,PR006040,MC017,2,2024-07-15,3,Fabric Tear
DF005982,PR006041,MC023,3,2024-07-15,9,Weaving Fault
DF005983,PR006042,MC022,3,2024-07-15,9,Colour Mismatch
DF005984,PR006043,MC020,3,2024-07-15,9,Stitching Error
DF005985,PR006044,MC024,3,2024-07-15,13,Weaving Fault
DF005986,PR006045,MC019,3,2024-07-15,6,Weaving Fault
DF005987,PR006046,MC029,4,2024-07-15,4,Weaving Fault
DF005988,PR006047,MC026,4,2024-07-15,2,Stain/Spot
DF005989,PR006048,MC027,4,2024-07-15,7,Stain/Spot
DF005990,PR006049,MC025,4,2024-07-15,3,Weaving Fault
DF005991,PR006050,MC032,5,2024-07-15,4,Stain/Spot
DF005992,PR006051,MC035,5,2024-07-15,3,Size Variance
DF005993,PR006052,MC030,5,2024-07-15,1,Weaving Fault
DF005994,PR006053,MC034,5,2024-07-15,1,Fabric Tear
DF005995,PR006054,MC033,5,2024-07-15,2,Stitching Error
DF005996,PR006055,MC039,6,2024-07-15,5,Weaving Fault
DF005997,PR006056,MC037,6,2024-07-15,2,Weaving Fault
DF005998,PR006057,MC036,6,2024-07-15,2,Stitching Error
DF005999,PR006058,MC008,1,2024-07-16,8,Weaving Fault
DF006000,PR006059,MC005,1,2024-07-16,3,Stitching Error
DF006001,PR006060,MC004,1,2024-07-16,5,Stain/Spot
DF006002,PR006061,MC003,1,2024-07-16,4,Stain/Spot
DF006003,PR006062,MC002,1,2024-07-16,3,Fabric Tear
DF006004,PR006063,MC001,1,2024-07-16,4,Stitching Error
DF006005,PR006064,MC017,2,2024-07-16,1,Stain/Spot
DF006006,PR006065,MC011,2,2024-07-16,7,Weaving Fault
DF006007,PR006066,MC012,2,2024-07-16,3,Weaving Fault
DF006008,PR006067,MC016,2,2024-07-16,4,Colour Mismatch
DF006009,PR006068,MC013,2,2024-07-16,4,Stain/Spot
DF006010,PR006069,MC014,2,2024-07-16,2,Size Variance
DF006011,PR006070,MC015,2,2024-07-16,4,Stain/Spot
DF006012,PR006071,MC018,2,2024-07-16,2,Stitching Error
DF006013,PR006072,MC023,3,2024-07-16,14,Weaving Fault
DF006014,PR006073,MC024,3,2024-07-16,7,Weaving Fault
DF006015,PR006074,MC022,3,2024-07-16,6,Stitching Error
DF006016,PR006075,MC021,3,2024-07-16,21,Size Variance
DF006017,PR006076,MC020,3,2024-07-16,7,Stain/Spot
DF006018,PR006077,MC029,4,2024-07-16,4,Stitching Error
DF006019,PR006078,MC027,4,2024-07-16,8,Size Variance
DF006020,PR006079,MC028,4,2024-07-16,3,Fabric Tear
DF006021,PR006080,MC025,4,2024-07-16,2,Stitching Error
DF006022,PR006081,MC032,5,2024-07-16,3,Stain/Spot
DF006023,PR006082,MC030,5,2024-07-16,2,Size Variance
DF006024,PR006083,MC035,5,2024-07-16,2,Size Variance
DF006025,PR006084,MC031,5,2024-07-16,1,Fabric Tear
DF006026,PR006085,MC033,5,2024-07-16,1,Fabric Tear
DF006027,PR006086,MC036,6,2024-07-16,1,Stain/Spot
DF006028,PR006087,MC039,6,2024-07-16,11,Weaving Fault
DF006029,PR006088,MC037,6,2024-07-16,3,Fabric Tear
DF006030,PR006089,MC005,1,2024-07-17,5,Stain/Spot
DF006031,PR006090,MC003,1,2024-07-17,7,Size Variance
DF006032,PR006091,MC007,1,2024-07-17,5,Colour Mismatch
DF006033,PR006092,MC006,1,2024-07-17,3,Colour Mismatch
DF006034,PR006093,MC004,1,2024-07-17,5,Stitching Error
DF006035,PR006094,MC001,1,2024-07-17,4,Colour Mismatch
DF006036,PR006095,MC002,1,2024-07-17,3,Stain/Spot
DF006037,PR006096,MC014,2,2024-07-17,3,Weaving Fault
DF006038,PR006097,MC011,2,2024-07-17,11,Stain/Spot
DF006039,PR006098,MC018,2,2024-07-17,2,Weaving Fault
DF006040,PR006099,MC016,2,2024-07-17,5,Stitching Error
DF006041,PR006100,MC015,2,2024-07-17,4,Stain/Spot
DF006042,PR006101,MC017,2,2024-07-17,4,Size Variance
DF006043,PR006102,MC013,2,2024-07-17,3,Weaving Fault
DF006044,PR006103,MC024,3,2024-07-17,8,Colour Mismatch
DF006045,PR006104,MC022,3,2024-07-17,6,Stain/Spot
DF006046,PR006105,MC021,3,2024-07-17,14,Weaving Fault
DF006047,PR006106,MC023,3,2024-07-17,4,Colour Mismatch
DF006048,PR006107,MC019,3,2024-07-17,6,Colour Mismatch
DF006049,PR006108,MC026,4,2024-07-17,3,Colour Mismatch
DF006050,PR006109,MC027,4,2024-07-17,5,Stitching Error
DF006051,PR006110,MC028,4,2024-07-17,4,Stain/Spot
DF006052,PR006111,MC029,4,2024-07-17,4,Size Variance
DF006053,PR006112,MC031,5,2024-07-17,2,Weaving Fault
DF006054,PR006113,MC032,5,2024-07-17,1,Colour Mismatch
DF006055,PR006114,MC034,5,2024-07-17,1,Stitching Error
DF006056,PR006115,MC033,5,2024-07-17,2,Size Variance
DF006057,PR006116,MC035,5,2024-07-17,1,Fabric Tear
DF006058,PR006117,MC038,6,2024-07-17,3,Stain/Spot
DF006059,PR006118,MC036,6,2024-07-17,2,Stain/Spot
DF006060,PR006119,MC037,6,2024-07-17,2,Weaving Fault
DF006061,PR006120,MC005,1,2024-07-18,5,Colour Mismatch
DF006062,PR006121,MC006,1,2024-07-18,2,Size Variance
DF006063,PR006122,MC008,1,2024-07-18,5,Colour Mismatch
DF006064,PR006123,MC002,1,2024-07-18,4,Stain/Spot
DF006065,PR006124,MC001,1,2024-07-18,5,Weaving Fault
DF006066,PR006125,MC003,1,2024-07-18,5,Weaving Fault
DF006067,PR006126,MC004,1,2024-07-18,3,Weaving Fault
DF006068,PR006127,MC016,2,2024-07-18,4,Size Variance
DF006069,PR006128,MC015,2,2024-07-18,4,Stitching Error
DF006070,PR006129,MC017,2,2024-07-18,3,Fabric Tear
DF006071,PR006130,MC011,2,2024-07-18,6,Size Variance
DF006072,PR006131,MC018,2,2024-07-18,3,Weaving Fault
DF006073,PR006132,MC009,2,2024-07-18,3,Stain/Spot
DF006074,PR006133,MC012,2,2024-07-18,5,Stain/Spot
DF006075,PR006134,MC019,3,2024-07-18,9,Stain/Spot
DF006076,PR006135,MC024,3,2024-07-18,10,Fabric Tear
DF006077,PR006136,MC023,3,2024-07-18,9,Stitching Error
DF006078,PR006137,MC022,3,2024-07-18,10,Stain/Spot
DF006079,PR006138,MC026,4,2024-07-18,4,Stitching Error
DF006080,PR006139,MC027,4,2024-07-18,7,Weaving Fault
DF006081,PR006140,MC029,4,2024-07-18,3,Size Variance
DF006082,PR006141,MC028,4,2024-07-18,2,Stain/Spot
DF006083,PR006142,MC033,5,2024-07-18,1,Size Variance
DF006084,PR006143,MC030,5,2024-07-18,2,Stitching Error
DF006085,PR006144,MC031,5,2024-07-18,1,Size Variance
DF006086,PR006145,MC032,5,2024-07-18,5,Stitching Error
DF006087,PR006146,MC035,5,2024-07-18,2,Fabric Tear
DF006088,PR006147,MC036,6,2024-07-18,1,Fabric Tear
DF006089,PR006148,MC039,6,2024-07-18,7,Stitching Error
DF006090,PR006149,MC037,6,2024-07-18,3,Fabric Tear
DF006091,PR006150,MC002,1,2024-07-19,3,Stain/Spot
DF006092,PR006151,MC003,1,2024-07-19,3,Stain/Spot
DF006093,PR006152,MC005,1,2024-07-19,4,Size Variance
DF006094,PR006153,MC008,1,2024-07-19,6,Fabric Tear
DF006095,PR006154,MC001,1,2024-07-19,1,Stitching Error
DF006096,PR006155,MC004,1,2024-07-19,1,Weaving Fault
DF006097,PR006156,MC018,2,2024-07-19,2,Stain/Spot
DF006098,PR006157,MC014,2,2024-07-19,2,Fabric Tear
DF006099,PR006158,MC009,2,2024-07-19,4,Colour Mismatch
DF006100,PR006159,MC010,2,2024-07-19,2,Size Variance
DF006101,PR006160,MC011,2,2024-07-19,7,Stitching Error
DF006102,PR006161,MC015,2,2024-07-19,2,Fabric Tear
DF006103,PR006162,MC012,2,2024-07-19,1,Stitching Error
DF006104,PR006163,MC019,3,2024-07-19,2,Size Variance
DF006105,PR006164,MC020,3,2024-07-19,8,Colour Mismatch
DF006106,PR006165,MC022,3,2024-07-19,4,Colour Mismatch
DF006107,PR006166,MC021,3,2024-07-19,27,Stain/Spot
DF006108,PR006167,MC028,4,2024-07-19,2,Fabric Tear
DF006109,PR006168,MC026,4,2024-07-19,2,Fabric Tear
DF006110,PR006169,MC025,4,2024-07-19,3,Colour Mismatch
DF006111,PR006170,MC027,4,2024-07-19,7,Weaving Fault
DF006112,PR006171,MC032,5,2024-07-19,3,Size Variance
DF006113,PR006172,MC031,5,2024-07-19,1,Colour Mismatch
DF006114,PR006173,MC035,5,2024-07-19,1,Stain/Spot
DF006115,PR006174,MC033,5,2024-07-19,1,Stain/Spot
DF006116,PR006175,MC034,5,2024-07-19,2,Weaving Fault
DF006117,PR006176,MC038,6,2024-07-19,2,Stitching Error
DF006118,PR006177,MC037,6,2024-07-19,2,Weaving Fault
DF006119,PR006178,MC036,6,2024-07-19,1,Size Variance
DF006120,PR006179,MC006,1,2024-07-20,3,Stain/Spot
DF006121,PR006180,MC005,1,2024-07-20,1,Colour Mismatch
DF006122,PR006181,MC008,1,2024-07-20,8,Colour Mismatch
DF006123,PR006182,MC007,1,2024-07-20,7,Stain/Spot
DF006124,PR006183,MC003,1,2024-07-20,2,Size Variance
DF006125,PR006184,MC001,1,2024-07-20,4,Fabric Tear
DF006126,PR006185,MC004,1,2024-07-20,6,Stain/Spot
DF006127,PR006186,MC015,2,2024-07-20,4,Stain/Spot
DF006128,PR006187,MC016,2,2024-07-20,2,Stain/Spot
DF006129,PR006188,MC018,2,2024-07-20,5,Stitching Error
DF006130,PR006189,MC010,2,2024-07-20,3,Colour Mismatch
DF006131,PR006190,MC013,2,2024-07-20,5,Stitching Error
